ucs,dn,temp1,tempmax1,tempmin1,tempavg1,temp2,tempmax2,tempmin2,tempavg2,temp3,tempmax3,tempmin3,tempavg3,temp4,tempmax4,tempmin4,tempavg4,temp5,tempmax5,tempmin5,tempavg5,temp6,tempmax6,tempmin6,tempavg6,temp7,tempmax7,tempmin7,tempavg7,temp8,tempmax8,tempmin8,tempavg8,temp9,tempmax9,tempmin9,tempavg9,temp10,tempmax10,tempmin10,tempavg10,temp11,tempmax11,tempmin11,tempavg11,temp12,tempmax12,tempmin12,tempavg12,temp13,tempmax13,tempmin13,tempavg13,temp14,tempmax14,tempmin14,tempavg14,temp15,tempmax15,tempmin15,tempavg15,temp16,tempmax16,tempmin16,tempavg16,temp17,tempmax17,tempmin17,tempavg17,temp18,tempmax18,tempmin18,tempavg18,temp19,tempmax19,tempmin19,tempavg19,temp20,tempmax20,tempmin20,tempavg20,temp21,tempmax21,tempmin21,tempavg21,temp22,tempmax22,tempmin22,tempavg22,temp23,tempmax23,tempmin23,tempavg23,temp24,tempmax24,tempmin24,tempavg24,temp25,tempmax25,tempmin25,tempavg25,temp26,tempmax26,tempmin26,tempavg26,temp27,tempmax27,tempmin27,tempavg27,temp28,tempmax28,tempmin28,tempavg28,temp29,tempmax29,tempmin29,tempavg29,temp30,tempmax30,tempmin30,tempavg30,temp31,tempmax31,tempmin31,tempavg31,temp32,tempmax32,tempmin32,tempavg32,temp33,tempmax33,tempmin33,tempavg33,temp34,tempmax34,tempmin34,tempavg34,temp35,tempmax35,tempmin35,tempavg35,temp36,tempmax36,tempmin36,tempavg36,temp37,tempmax37,tempmin37,tempavg37,temp38,tempmax38,tempmin38,tempavg38,temp39,tempmax39,tempmin39,tempavg39,temp40,tempmax40,tempmin40,tempavg40,temp41,tempmax41,tempmin41,tempavg41,temp42,tempmax42,tempmin42,tempavg42,temp43,tempmax43,tempmin43,tempavg43,temp44,tempmax44,tempmin44,tempavg44,temp45,tempmax45,tempmin45,tempavg45,temp46,tempmax46,tempmin46,tempavg46,temp47,tempmax47,tempmin47,tempavg47,temp48,tempmax48,tempmin48,tempavg48,temp49,tempmax49,tempmin49,tempavg49,temp50,tempmax50,tempmin50,tempavg50,code
USUH2V2Z01,sys/chassis-12/blade-6/board/memarray-1/mem-1,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25.8,26,25,26,25.8,26,25,26,25.5,26,25,26,26,26,26,26,25.8,26,25,26,26,26,26,26,26,26,26,26,25.8,26,25,25,25.6,26,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25.5,26,25,26,26,26,26,26,25.75,26,25,26,25.75,26,25,25,25.5,26,25,26,26,26,26,25,25.6,26,25,25,25.33333,26,25,25,25.75,26,25,26,25.75,26,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0
USUH2V2Z01,sys/chassis-12/blade-6/board/memarray-1/mem-10,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22.75,23,22,23,22.6,23,22,23,22.8,23,22,23,22.75,23,22,23,23,23,23,22,22,22,22,23,23,23,23,23,23,23,23,22,22.8,23,22,23,22.8,23,22,23,23,23,23,22,22.5,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22.75,23,22,23,23,23,23,22,22.25,23,22,23,22.25,23,22,23,22.75,23,22,22,22.5,23,22,23,23,23,23,23,22.66667,23,22,23,22.75,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0
USUH2V2Z01,sys/chassis-12/blade-3/board/memarray-1/mem-14,29,29,29,29,29,28.92307,29,28,29,28.69231,29,28,29,29,29,29,29,28.84616,29,28,29,29,29,29,29,28.92308,29,28,29,29,29,29,29,29.07143,30,29,29,29.15385,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29.38462,30,29,29,29.15385,30,29,29,28.84616,29,28,29,29,29,29,29,28.30769,29,28,28,28,28,28,29,28.23077,29,28,28,28.53846,29,28,29,28.86667,29,28,29,28.42857,29,28,28,28.07692,29,28,29,28.30769,29,28,29,28.61538,29,28,28,28,28,28,28,28,28,28,28,28.07692,29,28,28,28.53846,29,28,29,29,29,29,29,28.58333,29,28,29,28.61538,29,28,29,28.69231,29,28,29,29,29,29,29,28.53846,29,28,29,28.84616,29,28,29,28.53846,29,28,29,28.92308,29,28,29,28.92307,29,28,29,28.76923,29,28,29,28.92307,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0
USUH2V2Z01,sys/chassis-12/blade-3/board/memarray-1/mem-10,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.07693,28,27,27,27.30769,28,27,27,27.28571,28,27,28,27.53846,28,27,27,27.30769,28,27,27,27.15384,28,27,27,27,27,27,28,27.38461,28,27,27,27,27,27,28,27.92857,28,27,28,28,28,28,28,27.69231,28,27,28,27.15385,28,27,27,27,27,27,27,26.76923,27,26,27,26.84616,27,26,27,26.69231,27,26,27,26.84616,27,26,27,27,27,27,27,26.92857,27,26,27,26.76923,27,26,27,26.76923,27,26,27,26.92308,27,26,27,26.84616,27,26,27,27,27,27,27,27,27,27,26,26.92308,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26.92308,27,26,27,27,27,27,27,27.07692,28,27,27,27.07692,28,27,27,27.07692,28,27,27,27.15385,28,27,27,27,27,27,27,27.4,28,27,0
USUH2V2Z01,sys/chassis-12/blade-1/board/memarray-1/mem-23,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,26.125,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.25,27,26,27,27,27,27,26,26,26,26,26,26.125,27,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26.875,27,26,26,26.25,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.5,27,26,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26.11111,27,26,27,27,27,27,27,27,27,27,26,26.125,27,26,26,26,26,26,27,27,27,27,27,27,27,27,0
USUH2V2Z01,sys/chassis-12/blade-1/board/memarray-1/mem-22,27,27,27,27,27,27,27,27,27,27,27,27,27,27.14286,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26.88889,27,26,27,27,27,27,27,26.85714,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26.8,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27.125,28,27,27,27.125,28,27,27,27,27,27,27,27,27,27,27,27.57143,28,27,28,28,28,28,0
USUH2V2Z01,sys/chassis-12/blade-1/board/memarray-1/mem-2,25,25,25,25,24,24,24,24,24,24.75,25,24,25,25,25,25,25,24.375,25,24,25,25,25,25,25,25,25,25,25,24.25,25,24,24,24,24,24,24,24.11111,25,24,24,24,24,24,25,24.875,25,24,25,25,25,25,24,24,24,24,24,24,24,24,24,24.11111,25,24,25,24.66667,25,24,24,24.25,25,24,25,25,25,25,24,24.25,25,24,24,24.125,25,24,24,24,24,24,24,24.125,25,24,24,24.625,25,24,25,25,25,25,25,24.66667,25,24,24,24.25,25,24,25,24.625,25,24,24,24.25,25,24,25,25,25,25,25,25,25,25,24,24,24,24,24,24.125,25,24,24,24,24,24,24,24.42857,25,24,25,25,25,25,25,25,25,25,25,24.375,25,24,25,24.375,25,24,24,24.75,25,24,24,24.375,25,24,25,25,25,25,25,25,25,25,24,24.33333,25,24,25,25,25,25,25,24.625,25,24,24,24.875,25,24,25,25,25,25,25,25,25,25,25,25,25,25,0
USUH2V2Z01,sys/chassis-12/blade-1/board/memarray-1/mem-20,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27.5,28,27,27,27.125,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27.22222,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.25,28,27,28,27.375,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27.375,28,27,27,27.375,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.28571,28,27,28,27.25,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.5,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27.875,28,27,27,27,27,27,27,27.85714,28,27,28,28,28,28,0
USUH2V2Z01,sys/chassis-11/blade-7/board/memarray-1/mem-11,25,25,25,25,25,25,25,25,25,25,25,25,24,24.75,25,24,25,25,25,25,25,24.8,25,24,25,24.75,25,24,25,24.8,25,24,25,25,25,25,25,24.8,25,24,24,24.4,25,24,25,25,25,25,24,24,24,24,24,24.6,25,24,25,25,25,25,24,24.5,25,24,25,25,25,25,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24.8,25,24,25,25,25,25,25,24.85714,25,24,25,24.83333,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,24.4,25,24,24,24.4,25,24,24,24.6,25,24,25,25,25,25,25,25,25,25,24,24.25,25,24,25,25,25,25,25,24.8,25,24,24,24.2,25,24,25,25,25,25,25,25,25,25,25,24.6,25,24,25,24.8,25,24,25,24.4,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24.75,25,24,25,25,25,25,0
USUH2V2Z01,sys/chassis-11/blade-6/board/memarray-1/mem-14,27,26.66667,27,26,27,27,27,27,26,26.57143,27,26,26,26.4,27,26,27,26.33333,27,26,27,26.66667,27,26,27,26.5,27,26,27,27,27,27,27,27,27,27,27,26.42857,27,26,26,26,26,26,26,26.16667,27,26,27,26.28572,27,26,27,26.83333,27,26,27,27,27,27,26,26.57143,27,26,26,26.57143,27,26,27,26.5,27,26,27,26.42857,27,26,26,26.7,27,26,27,27,27,27,27,26.83333,27,26,26,26.66667,27,26,27,27,27,27,27,26.875,27,26,27,27,27,27,27,27,27,27,28,26.83333,28,26,26,26.16667,27,26,26,26.66667,27,26,26,26.16667,27,26,26,26.5,27,26,27,27,27,27,27,27,27,27,26,26.66667,27,26,26,26.66667,27,26,27,26.71428,27,26,26,26.66667,27,26,27,27,27,27,27,27,27,27,26,26.5,27,26,26,26.83333,27,26,27,26.71428,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26.83333,27,26,26,26.4,27,26,26,26.625,27,26,0
USUH2V2Y03,sys/chassis-9/blade-7/board/memarray-1/mem-22,35,35,35,35,35,34.66667,35,34,35,35.33333,36,35,34,34,34,34,35,35,35,35,35,34.66667,35,34,35,35,35,35,35,34.66667,35,34,36,35.4,36,35,35,35.25,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35.66667,36,35,35,35,35,35,36,35.6,36,35,36,36,36,36,36,36,36,36,35,35.25,36,35,36,35.27273,36,35,35,35,35,35,36,36,36,36,35,35,35,35,35,35.75,36,35,35,35,35,35,36,36,36,36,35,35.25,36,35,35,35.5,36,35,35,35.5,36,35,35,35.25,36,35,35,35,35,35,34,35,36,34,35,35.5,36,35,36,35.16667,36,35,35,35.33333,36,35,35,35,36,34,35,35.4,36,35,35,35.75,36,35,35,35.4,36,35,36,36,36,36,36,35.5,36,35,36,36,36,36,35,35.4,36,35,35,35,36,34,36,35.33334,36,35,35,35,36,34,34,35,36,34,35,35.2,36,34,34,34.75,35,34,35,35.375,36,35,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-23,37,35.69231,37,35,36,35.5,37,35,36,35.71428,37,34,36,35.83334,37,35,37,35.76923,37,35,37,35.71428,37,35,37,35.46154,37,35,37,35.57143,37,34,37,36.1875,37,35,36,35.2,36,34,36,35.06667,36,34,37,35.33333,37,34,36,35.64706,37,35,37,36.21428,37,35,35,35.23077,36,34,35,35.1875,37,34,35,35.1875,36,35,37,35.73333,37,35,36,35.46667,37,34,36,35.95455,38,34,37,35.5,37,34,37,36.33333,37,35,37,36.28572,38,35,37,36.07143,37,35,37,36,37,35,36,36.29412,37,35,37,35.86666,37,35,37,35.73333,37,35,37,35.4,37,34,38,38,38,38,37,36.53333,38,35,38,36.85714,38,35,40,40,40,40,40,39.64706,40,39,36,35.07143,36,35,36,34.86666,36,34,35,35,36,34,36,34.93333,36,34,36,35.4375,36,35,37,35.06666,37,34,36,34.93334,36,34,36,34.86666,36,34,35,35.25,36,35,35,35.125,36,35,35,35.1875,36,35,36,35.6875,37,35,36,35.13334,36,35,36,35.5,37,35,35,35.4,37,35,36,35.26316,36,35,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-22,34,32.76923,34,32,33,32.64286,34,32,33,32.78572,34,32,33,32.91667,34,32,34,32.69231,34,32,34,32.78572,34,32,34,32.61538,34,32,34,32.71428,34,32,34,33.3125,34,33,33,32.4,33,32,33,32.26667,34,32,34,32.6,34,32,33,32.58824,34,32,34,33.28571,34,32,32,32.46154,33,32,32,32.25,33,31,32,32.3125,33,32,34,32.73333,34,32,33,32.6,34,32,33,33.09091,35,32,34,32.5,34,32,34,33.4,34,32,34,33.28572,35,32,34,33.14286,34,32,34,33,34,32,33,33.23529,34,32,34,32.86666,34,32,34,32.73333,34,32,34,32.6,34,32,35,35,35,35,34,33.6,35,32,35,34,35,33,36,36,36,36,37,36.64706,37,36,33,32.28571,33,32,32,32,32,32,32,32.1875,33,32,33,32.2,33,32,33,32.5,33,32,34,32.33334,34,32,33,32.2,33,32,33,32.06667,33,32,32,32.25,33,32,32,32.125,33,32,33,32.25,33,32,33,32.8125,34,32,33,32.2,33,32,33,32.5,34,32,32,32.46667,34,32,33,32.36842,33,32,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-2,31,31.15384,32,31,31,31.42857,32,31,31,31.57143,32,31,32,32.5,34,32,31,31.92308,33,31,31,31.57143,32,31,31,32.07692,33,31,32,32.28571,33,32,31,31.5625,32,31,31,31.6,33,31,31,31.53333,32,31,32,32,32,32,33,31.58824,33,31,31,31.78572,34,31,31,32,33,31,31,31.5625,33,31,32,32.375,34,32,31,31.73333,33,31,31,31.33333,32,31,32,31.59091,33,31,32,31.92857,32,31,32,31.4,32,31,32,32,34,31,31,31.85714,34,31,32,32.33333,33,32,31,32,34,31,31,31.6,33,31,31,31.86667,33,31,31,32.06667,33,31,33,32.2,34,31,31,31.33333,32,31,32,31.78571,34,31,36,36,36,36,35,34.88235,35,34,32,31.92857,33,31,35,32.26667,35,31,33,31.75,33,31,33,32.4,33,32,32,31.75,33,31,34,32.06667,34,31,33,31.93333,33,31,34,32.6,34,32,33,32.125,33,31,33,32.5,34,31,33,32.4375,34,32,34,32.75,34,32,34,32.86666,34,32,33,32.125,34,31,33,32.33334,33,32,33,32.63158,34,32,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-20,37,35.61538,37,34,37,35.78572,37,35,36,35.64285,37,34,36,35.91667,37,35,37,35.23077,37,34,37,36,37,35,36,35.53846,37,35,37,35.71428,37,35,37,35.9375,37,35,36,35.6,37,35,37,35.13333,37,34,37,35.53333,37,34,36,35.41177,37,34,37,36.5,37,35,35,35.30769,36,34,35,35.0625,37,34,35,35.3125,37,35,37,35.26667,37,34,36,35.86667,37,35,36,36,38,34,37,35.57143,37,34,37,36.26666,37,35,38,36.64286,38,35,37,36.14286,37,34,37,36.11111,37,35,36,36.29412,38,35,37,36.06666,37,35,37,35.73333,37,35,37,35.46667,37,34,39,38.86667,39,38,37,36.8,38,35,38,37.42857,39,36,40,39.86667,40,39,40,40,40,40,36,35,36,34,35,35.13333,36,35,35,34.875,36,34,36,34.86667,36,34,35,34.875,36,34,37,35.4,37,35,36,34.86667,36,34,36,34.86666,36,34,35,34.9375,36,34,35,35.25,36,35,36,35.1875,36,34,36,35.6875,37,35,36,35.13334,36,34,36,35.4375,37,34,36,35.53333,37,35,36,35.26316,36,35,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-19,35,34.23077,36,33,35,34.78572,36,34,35,34.5,36,33,35,34.83334,36,34,36,34.07692,36,33,36,34.92857,36,34,35,34.38462,35,34,36,34.5,36,33,36,34.875,36,34,35,34.4,35,34,35,34,35,33,36,34.53334,36,34,35,34.35294,36,33,36,35.28571,36,34,34,34.46154,35,34,34,34,35,33,34,34.1875,35,34,35,34.06667,36,33,35,34.8,36,34,35,34.81819,37,33,36,34.35714,36,33,35,34.86667,36,34,36,35.42857,37,34,36,35.07143,36,34,36,35.05556,36,34,35,35.17647,36,34,36,34.86666,36,34,36,34.73333,36,34,36,34.33333,36,33,38,37.66667,38,37,36,35.46666,37,34,37,36.14286,37,35,38,38.53333,39,38,39,39,39,39,34,33.92857,34,33,34,34.06667,35,34,34,33.6875,35,33,35,33.73333,35,33,34,33.6875,35,33,36,34.26667,36,34,35,33.86667,35,33,35,34,35,33,34,33.8125,35,33,34,34.125,35,34,35,34.125,35,33,35,34.75,36,34,35,34.06667,35,33,35,34.3125,36,33,35,34.53333,36,34,35,34.26316,35,34,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-17,35,33.84616,35,33,35,33.92857,35,33,35,34.07143,35,33,34,34.08333,35,33,35,33.76923,35,33,35,33.92857,35,33,35,34.15385,35,33,35,33.92857,35,33,35,34.3125,35,33,34,33.53333,35,33,35,34.06667,35,33,36,33.86667,36,33,34,33.70588,35,33,35,34.42857,35,33,33,33.46154,34,33,34,33.75,35,33,34,33.5,35,33,35,33.73333,35,33,35,33.86667,35,33,35,34.59091,36,33,35,33.85714,35,33,35,34.33333,35,33,36,34.64286,36,33,35,34.64286,36,33,35,34.22222,35,33,34,34.64705,36,33,35,33.93333,35,33,36,34.66666,36,34,36,33.8,36,33,37,36.93333,37,36,36,34.93333,36,33,36,35.28571,36,34,38,38,38,38,38,38,38,38,34,33.28571,34,33,34,33.2,34,33,34,33.5,34,33,34,33.33333,34,33,34,33.5,34,33,36,33.4,36,33,34,33.73333,35,33,35,33.26667,35,33,33,33.25,34,33,33,33.1875,34,33,34,33.875,34,33,35,34.0625,35,33,34,33.33334,34,33,34,33.5,35,33,34,33.53333,35,33,35,34.10526,35,33,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-16,33,31.69231,33,31,32,31.71428,33,31,32,31.92857,33,31,32,31.91667,33,31,33,31.53846,33,31,33,31.78571,33,31,33,32,33,31,33,31.71428,33,31,33,32.0625,33,31,32,31.4,32,31,33,31.53333,33,31,33,31.73333,33,31,32,31.70588,33,31,33,32.28571,33,31,31,31.46154,32,31,32,31.625,33,31,31,31.3125,32,31,33,31.46667,33,31,32,31.53333,33,31,32,32.09091,34,31,33,31.5,33,31,33,32.2,33,31,33,32.21429,34,31,33,32.21428,33,31,33,32.11111,33,31,32,32.17647,33,31,33,31.86666,33,31,33,32,33,31,33,31.6,33,31,34,34,34,34,33,32.4,34,31,34,33,34,32,35,35,35,35,35,35.29412,36,35,32,31.14286,32,31,31,31.06667,32,31,31,31.3125,32,31,32,31.2,32,31,32,31.375,32,31,33,31.33333,33,31,32,31.26667,32,31,32,31.06667,32,31,31,31.25,32,31,31,31.125,32,31,32,31.375,32,31,32,31.8125,33,31,32,31.4,32,31,32,31.5,33,31,32,31.53333,33,31,32,31.63158,32,31,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-14,36,34.76923,36,34,35,34.78572,36,34,35,34.92857,36,34,35,35.33333,36,34,36,34.69231,36,34,36,35,37,34,36,34.76923,36,34,36,34.85715,36,34,36,35.125,36,34,35,34.53333,36,34,36,34.33334,36,34,37,35,37,34,35,34.76471,36,33,36,35.42857,36,34,34,34.46154,35,34,35,34.375,36,33,35,34.6875,36,34,36,34.6,36,34,36,34.86667,36,34,35,35.22728,37,33,37,35.14286,37,34,36,35.4,36,34,37,35.5,37,34,36,35.42857,37,34,36,35.44445,37,34,35,35.35294,37,34,36,34.86666,36,34,37,34.93333,37,34,36,34.73333,36,34,38,38,38,38,37,35.86666,37,34,37,36.35714,38,35,39,39,39,39,39,39,39,39,35,34.14286,35,34,34,34.13333,35,34,34,34.1875,35,33,36,34.53334,36,34,34,34.25,35,33,36,34.33334,36,34,35,34.2,35,34,36,34.26667,36,34,34,34.1875,35,34,34,34.125,35,34,35,34.25,35,34,35,35.1875,36,35,35,34.53333,36,34,35,34.5,36,34,34,34.46667,36,34,35,34.31579,35,34,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-13,34,32.30769,34,31,33,32.57143,34,32,33,32.57143,34,32,33,33,34,32,33,32.23077,33,31,34,32.64286,34,32,33,32.38462,33,32,34,32.71428,34,32,34,32.9375,34,32,33,32.2,33,31,33,32.13334,33,32,34,32.73333,34,32,33,32.58824,34,31,33,33.21429,34,32,32,32.30769,33,32,32,32.125,33,31,33,32.5,34,32,33,32.33333,33,31,33,32.53333,34,31,33,32.90909,34,31,34,32.64286,34,32,34,32.93333,34,32,34,33.21429,35,32,33,33.07143,34,32,34,33.11111,34,32,33,33.17647,34,32,34,32.8,34,32,34,32.73333,34,32,34,32.6,34,32,35,35.13333,36,35,34,33.33334,34,32,35,33.92857,35,33,36,36,36,36,37,36.64706,37,36,33,32,33,31,32,31.8,32,31,32,31.9375,33,31,33,32.2,33,32,32,31.9375,33,31,34,32.13334,34,31,33,32.13334,33,32,33,32.06667,33,32,32,32.0625,33,31,32,32.125,33,32,32,32.125,33,32,33,32.6875,34,32,33,32.33333,33,32,33,32.375,34,32,32,32.46667,34,32,33,32.26316,33,32,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-1,30,29.92307,30,29,30,30,30,30,30,30,30,30,31,30.83333,32,30,30,30.23077,31,30,30,30,30,30,30,30.23077,31,30,30,30.28571,31,30,29,29.875,30,29,30,30.13333,31,29,30,30,31,29,30,30,30,30,31,29.88235,31,29,30,30.21428,32,29,30,30.15384,31,30,29,29.875,31,29,30,30.375,32,30,30,30.13333,31,30,30,29.73333,30,29,30,30.09091,31,30,30,30,30,30,30,30,30,30,30,30.14286,32,29,30,30.28572,32,29,30,30.33333,31,30,30,30.35294,32,30,30,30,31,29,30,30.13333,31,30,30,30.06667,31,30,31,30.33333,32,30,29,29.53333,31,29,30,30.21429,31,30,34,34,34,34,34,33.29412,34,32,30,30.21429,31,30,33,30.53333,33,30,31,30.125,31,29,32,30.6,32,30,31,30.1875,31,30,32,30.4,32,30,31,30.2,31,30,32,30.66666,32,30,31,30.375,31,30,31,30.625,32,30,31,30.5625,32,30,31,30.8125,32,30,32,31.06667,32,30,31,30.4375,32,30,31,30.4,31,30,31,30.68421,32,30,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-11,30,30.46154,31,30,30,30.21429,31,30,30,30.14286,31,30,31,31,32,30,30,30.92308,32,30,30,30.35714,31,30,30,30.69231,32,30,30,30.35714,31,30,30,30.8125,31,30,30,30.26667,31,30,30,30.13333,31,30,30,30.2,31,30,31,30.52941,31,30,30,30.71429,32,30,30,30.61539,32,30,30,30.3125,32,30,30,30.5,32,30,30,30.86666,31,30,30,30.2,31,30,30,30.31818,32,30,30,30,30,30,31,30.6,31,30,31,30.85714,33,30,30,30.42857,32,30,30,30.5,32,30,31,31.29412,33,31,30,30.33333,32,30,30,30.46667,32,30,30,30.4,31,30,32,31,33,30,30,30.4,31,30,30,30.35714,32,30,34,34,34,34,34,33.35294,34,32,31,31,32,30,33,30.93333,33,30,31,30.375,32,30,32,30.86666,32,30,31,30.9375,32,30,32,30.8,32,30,32,30.46667,32,30,32,30.86667,32,30,32,31.25,32,31,32,31.25,32,30,32,31.0625,32,30,32,31.125,33,30,32,31.33333,32,30,32,31.25,33,30,32,31.13333,32,30,31,31.05263,33,30,0
USUH2V2Y03,sys/chassis-9/blade-6/board/memarray-1/mem-10,28,28.61538,29,28,28,28.21429,29,28,28,28.14286,29,28,29,29,30,28,28,29.07692,30,28,28,28.5,29,28,28,28.61538,30,28,28,28.35714,29,28,28,28.625,29,28,28,28.33333,29,28,28,28.2,29,28,28,28.2,29,28,29,28.23529,29,28,28,28.78572,31,28,28,28.61539,30,28,28,28.375,30,28,28,28.5,30,28,28,28.86666,29,28,28,28.26667,29,28,28,28.27273,29,28,28,28,28,28,29,28.6,29,28,29,28.78572,30,28,28,28.42857,30,28,28,28.5,30,28,28,28.88235,31,28,28,28.4,29,28,28,28.53333,30,28,28,28.46667,29,28,29,28.73333,30,28,28,28.4,29,28,29,28.42857,30,28,32,32,32,32,32,31.41176,32,31,29,29.07143,30,29,31,29.13333,31,28,29,28.375,30,28,30,28.86666,30,28,29,28.9375,30,28,30,28.8,30,28,30,28.53333,30,28,30,29,30,28,30,29.125,30,28,30,29.375,30,28,29,29,30,28,30,29.125,30,28,30,29.33333,30,28,30,29.3125,30,29,30,29.13333,30,28,29,29.10526,30,28,0
USUH2V2Y03,sys/chassis-9/blade-4/board/memarray-1/mem-10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,28,28.66667,29,28,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30.9,31,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,29,29.5,30,29,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,29,29.33333,30,29,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,29,29.14286,30,29,0
